candidate_id,ALPINE_P_291_KS,All_manure_CaO_SPXY_strat_Manure_type,All_manure_K2O_SPXY_strat_Manure_type,All_manure_MgO_SPXY_strat_Manure_type,All_manure_P2O5_SPXY_strat_Manure_type,All_manure_Total_N_SPXY_strat_Manure_type,An_spxyG70_30_byCultivar_ASD,An_spxyG70_30_byCultivar_MicroNIR,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,An_spxyG70_30_byCultivar_NeoSpectra,Beef_Marbling_RandomSplit,Beer_OriginalExtract_60_KS,Beer_OriginalExtract_60_YbaseSplit,Biscuit_Fat_40_RandomSplit,Biscuit_Sucrose_40_RandomSplit,Brix_spxy70,C_woOutlier,Ccar_spxyG_block2deg,Chla+b_spxyG_block2deg,Chla+b_spxyG_species,Corn_Oil_80_ZhengChenPelegYbaseSplit,Corn_Starch_80_ZhengChenPelegYbaseSplit,DIESEL_bp50_246_b-a,DIESEL_bp50_246_hla-b,DIESEL_bp50_246_hlb-a,Escitalopramt_310_Zhao,Firmness_spxy70,Fv_Fm_grp70_30,LMA_spxyG70_30_byCultivar_ASD,LP_spxyG,LUCAS_SOC_Cropland_8731_NocitaKS,LUCAS_pH_Organic_1763_LiuRandomOrganic,MP_spxyG,Malaria_Oocist_333_Maia,Malaria_Sporozoite_229_Maia,Milk_Fat_1224_KS,Milk_Lactose_1224_KS,Milk_Urea_1224_KS,NP_spxyG,N_wOutlier,N_woOutlier,Pi_spxyG,Quartz_spxy70,Rd25_CBtestSite,Rd25_GTtestSite,Rd25_XSBNtestSite,Rd25_spxy70,Rice_Amylose_313_YbasedSplit,TIC_spxy70,V25_spxyG,WOOD_Density_402_Olale,WOOD_N_402_Olale,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,brix_groupSampleID_stratDateVar_balRows,grapevine_chloride_556_KS,ph_groupSampleID_stratDateVar_balRows,ta_groupSampleID_stratDateVar_balRows
AOM_v0 | AOM-PLS | AOM-compact-cv3-numpy | AOM-compact-cv3-numpy,1.01842836931,1.056872123,1.06683921713,1.0270878406,1.01496560075,0.991683037899,1.14572262532,0.985955225901,1.09606079401,1.104264223,1.02176999308,0.868799117999,1.16648247416,1.0737798039,1.20815350566,0.830512248847,1.61394801426,1.26032015945,1.0961485718,1.3661365787,1.26312056998,1.64472610417,1.01785953417,1.13183456123,0.965613409887,1.22483989626,1.09637976471,1.00181317665,0.9732869372,0.956160970898,1.00519364799,1.34574385068,1.14764074714,0.997131080584,0.997259573135,1.11882935898,1.03418483682,1.00873311419,1.37422538588,1.29737940205,1.35381661026,1.17657916439,1.00000000428,0.999997088729,1.02163760548,0.972926624791,1.03206846438,1.29696801595,1.35880391771,1.35428122474,1.04516140955,1.00275553745,1.06986603498,1.1780798046,1.12173445349,1.09049706609,1.15265424433
AOM_v0 | AOM-PLS | pipeline-x-x-osc3-default | pipeline-x-x-osc3-default,1.66614786957,1.67010054512,1.55464493198,2.33601126897,2.61008495781,2.36679014117,1.02421259437,1.12958523521,1.19975092577,0.927965336617,1.34092755733,1.31669729436,2.75163041673,4.29961869706,5.19899457712,1.03919936997,1.84274924954,0.597874122915,0.763048210915,0.905944588974,6.84507890313,9.32959378507,4.45294112676,6.00714357226,4.57002244387,6.94484873418,0.742963506895,1.13092868711,2.53649660328,1.12717465187,1.48438475487,3.36147104821,0.972403693637,1.00074256494,1.00624899792,4.90235292145,2.91001206872,1.24657403489,1.8231522177,4.89668778873,5.06969350732,1.08328501269,38956380.1048,1.56126065972,2.19590606822,1.22190936843,1.36470909772,2.79018296954,1.93078415823,1.04457046536,1.20923970027,1.30758813299,1.1917725906,1.48157449384,1.61761190117,1.43041670723,1.2885033686
AOM_v0 | PLS | PLS-standard-numpy | PLS-standard-numpy,1.0,1.1603465681,1.09871652467,1.01532965888,1.0382005965,1.0,1.12906237179,1.17536135252,1.1138059099,1.104264223,1.01805184369,1.52794209113,3.61932643812,1.01923889609,1.21097606709,1.0,1.00273554486,1.20061534888,1.0,1.33507943659,2.82316475952,2.33633356559,1.0,1.0,1.0,1.18265859516,1.0,1.0,1.01706370736,1.05047565446,1.10260251668,1.56987766285,1.07518696628,1.0,1.00836280609,1.19398089359,1.06091989491,1.05988812342,1.19460693263,1.28466169542,1.48621322769,1.11908546776,1.00000000461,1.0,1.0,1.0953757703,1.02558729485,1.70297023312,1.43165597619,1.53235274932,1.06933626927,1.0,1.0,1.21824788092,1.0919777204,1.07679967572,1.15627795434
AOM_v0 | POP-PLS | POP-K3-numpy | POP-K3-numpy,1.6868299358,1.74930203359,1.51561678784,2.30639668607,2.67600783646,1.89000302832,1.00745199217,1.13495837559,1.20420825269,0.945844422292,1.34232836914,4.93975005081,3.29405100008,4.94308110229,4.45893078731,0.584518951786,1.72716829694,0.66235052811,0.659317196711,0.907849999577,6.8308928076,9.330886476,3.65396449255,6.0055675681,4.57020553817,7.00161649562,0.697278717763,1.12164254591,2.47811274366,1.02961606589,1.463168435,3.38964800056,0.945104034575,1.01853885571,1.0008893595,5.32352788264,2.91895208877,1.24488534833,1.6026830969,5.09376931477,5.86250968825,0.992776829491,39383057.0043,1.58584479119,2.08625588226,1.34824345404,1.48419475366,2.79418683957,1.6347136791,1.05709312238,1.27122741205,1.31406779011,1.1896965646,1.48604452471,1.61800083161,1.45743425373,1.30845673088
AOM_v0 | POP-PLS | POP-K5-numpy | POP-K5-numpy,1.6868299358,1.74930203359,1.51561678784,2.30639668607,2.67600783646,1.89000302832,1.00745199217,1.13495837559,1.20420825269,0.945844422292,1.34232836914,4.33256294102,3.14813480537,4.94308110229,4.45893078731,0.584518951786,1.72716829694,0.66235052811,0.659317196711,0.907849999577,6.8308928076,9.330886476,3.65396449255,6.0055675681,4.57020553817,7.00161649562,0.697278717763,1.12164254591,2.47811274366,1.02961606589,1.463168435,3.38964800056,0.945104034575,1.01853885571,1.0008893595,2.20701823611,2.91895208877,1.24488534833,1.6026830969,5.09376931477,5.86250968825,0.992776829491,39383057.0043,1.58584479119,2.08625588226,1.34824345404,1.48419475366,2.79418683957,1.6347136791,1.05709312238,1.27122741205,1.31406779011,1.1896965646,1.48604452471,1.61800083161,1.45743425373,1.30845673088
AOM_v0 | POP-PLS | POP-K8-cv3-numpy | POP-K8-cv3-numpy,1.6868299358,1.69792014242,1.63674520548,2.30639668607,2.67600783646,2.33334707338,1.00006286533,1.13495837559,1.20420825269,0.926105190021,1.34232836914,5.01398032648,7.46113734445,3.88875932573,3.97323417774,0.852382292632,1.72716829694,0.66235052811,0.659317196711,0.907849999577,6.86786092756,9.2942147753,4.45232246004,6.00532253799,4.56872608469,7.00161649562,0.740789887299,1.12766060298,2.50280327275,1.10137130861,1.45933410564,3.38964800056,0.97881289921,0.997131080584,1.00296961019,5.32352788264,2.91895208877,1.24488534833,1.71108773944,5.09376931477,5.86250968825,1.02837946844,39383057.0043,1.58584479119,1.30188376152,1.34824345404,1.48419475366,2.79418683957,2.3380144063,1.09052060767,1.27122741205,1.31406779011,1.1896965646,1.48604452471,1.61766607044,1.45743425373,1.30845673088
AOM_v0 | POP-PLS | POP-K8-cv3-oneSE-numpy | POP-K8-cv3-oneSE-numpy,1.6868299358,1.69792014242,1.63674520548,2.30639668607,2.67600783646,2.33334707338,1.00006286533,1.13495837559,1.20420825269,0.926105190021,1.34232836914,5.01398032648,7.47296176213,3.88875932573,3.97323417774,0.852382292632,1.72716829694,0.66235052811,0.659317196711,0.907849999577,6.86786092756,9.2942147753,4.45232246004,6.00532253799,4.56872608469,7.00161649562,0.740789887299,1.12766060298,2.50280327275,1.10137130861,1.45933410564,3.38964800056,0.97881289921,0.997131080584,1.00296961019,5.32352788264,2.91895208877,1.24488534833,1.71108773944,5.09376931477,5.86250968825,1.02837946844,39383057.0043,1.58584479119,1.30188376152,1.34824345404,1.48419475366,2.79418683957,2.3380144063,1.09052060767,1.27122741205,1.31406779011,1.1896965646,1.48604452471,1.61766607044,1.45743425373,1.30845673088
AOM_v0 | POP-PLS | POP-K8-numpy | POP-K8-numpy,1.6868299358,1.74930203359,1.51561678784,2.30639668607,2.67600783646,1.89000302832,1.00745199217,1.13495837559,1.20420825269,0.945844422292,1.34232836914,4.29002492762,3.17890838589,4.94308110229,4.45893078731,0.584518951786,1.72716829694,0.66235052811,0.659317196711,0.907849999577,6.8308928076,9.330886476,3.65396449255,6.0055675681,4.57020553817,7.00161649562,1.23853635667,1.12164254591,2.47811274366,1.02961606589,1.463168435,3.38964800056,0.945104034575,1.01853885571,1.0008893595,1.25827024515,2.91895208877,1.24488534833,1.6026830969,5.09376931477,5.86250968825,0.992776829491,39383057.0043,1.58584479119,2.08625588226,1.34824345404,1.48419475366,2.79418683957,1.6347136791,1.05709312238,1.27122741205,1.31406779011,1.1896965646,1.48604452471,1.61800083161,1.45743425373,1.30845673088
AOM_v0 | POP-PLS | POP-nipals-adjoint-numpy | POP-nipals-adjoint-numpy,1.6868299358,1.74930203359,1.51561678784,2.30639668607,2.67600783646,1.89000302832,1.00745199217,1.13495837559,1.20420825269,0.945844422292,1.34232836914,4.2913533783,3.17398710511,4.94308110229,2.03338057999,0.584518951786,1.72716829694,0.66235052811,0.659317196711,0.907849999577,6.8308928076,9.330886476,3.65396449255,6.0055675681,4.57020553817,7.00161649562,1.23853635667,1.12164254591,2.47811274366,1.02961606589,1.463168435,3.38964800056,0.945104034575,1.01853885571,1.0008893595,1.25827024515,2.91895208877,1.24488534833,1.6026830969,5.09376931477,5.86250968825,0.992776829491,39383057.0043,1.58584479119,2.08625588226,1.34824345404,1.48419475366,2.79418683957,1.6347136791,1.05709312238,1.27122741205,1.31406779011,1.1896965646,1.48604452471,1.61800083161,1.45743425373,1.30845673088
AOM_v0 | POP-PLS | POP-simpls-covariance-numpy | POP-simpls-covariance-numpy,1.6868299358,1.74930203359,1.5216648524,2.30639668607,2.67600783646,1.83773152857,1.00745199217,1.13495837559,1.20420825269,0.945844422292,1.34232836914,4.7605536176,3.17730141717,4.94308110229,5.07503008952,0.584518951786,1.72716829694,0.66235052811,0.659317196711,0.907849999577,6.8308928076,9.330886476,3.53078968357,6.0055675681,4.57020553817,7.00161649562,1.03635894448,1.12164254591,2.47811274366,1.02961606589,1.463168435,3.38964800056,0.945104034575,1.01853885571,1.00634883807,1.82124422502,2.91895208877,1.24488534833,1.6026830969,5.09376931477,5.79673465283,0.992776829491,1.36294094865,1.58584479119,2.08625588226,1.34824345404,1.48419475366,2.79418683957,1.63382341137,1.05709312238,1.27122741205,1.31406779011,1.1896965646,1.48604452471,1.61800083161,1.45743425373,1.30845673088
AOM_v0 | POP-PLS | nirs4all-POP-PLS-default | nirs4all-POP-PLS-default,6.95718362871,5.33143066951,4.0240759805,4.49909444017,4.68634722464,5.0552373565,6.89303597961,5.78134558685,6.46942927947,14.0569328043,7.6801632373,2.5926841474,3.85235933789,14.2476560157,11.4611464443,11.2374858129,5.67034378143,2.71601295852,2.87458182597,3.66506746648,22.5979596157,56.5783247875,19.7433350931,14.8540039962,18.6504412153,57.7707184388,6.05779260078,4.35847278496,3.59560237956,2.56268510977,6.98255394074,23.9635531646,3.16809663965,6.14238910914,4.68104894656,5.90209862129,10.1869772963,7.32617560079,5.50906963955,7.99921588424,9.39949553974,2.19118271676,1.25821389621,3.1519928489,2.89088130919,5.08987732594,3.71840805318,20.5500005608,3.28445981001,7.3166913836,2.48937099521,4.79322234424,7.83528356382,4.47986844444,4.12182482966,4.11538482096,4.27941972126
AOM_v0_MultiKernel | AOM-PLS | AOM-aslsblock-cv5-numpy | AOM-aslsblock-cv5-numpy,,,,,,,,,,,0.986954700893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | AOM-compact-simpls-covariance-numpy | AOM-compact-simpls-covariance-numpy,1.145925300075,1.02547660991,1.10488327907,1.01532965888,1.17647274031,0.993094230778,1.13970543695,1.00540191052,1.14396989606,1.0873620374,0.990281334021,1.12298174024,3.7015687974,1.33355728043,1.253197017,1.17997795468,1.61394801426,1.06543224291,1.10072537337,1.3661365787,1.12949417353,1.64472610417,1.00670242692,1.0472573184,0.962164810363,1.11352987342,1.45564070435,1.08069814809,0.99201111804,0.94954293351,1.00519364799,1.42695138615,0.89861059261,1.08563487517,1.01217611846,1.30117572032,1.02543929461,1.0049734905,1.26058988315,1.25466163469,1.43552378709,1.16804746397,0.997867654665,1.16738663147,0.998253009909,0.938754517118,1.05113198893,1.7319482204649999,1.05820927235,1.5608977394,1.00702108048,0.99929836829,1.20809888333,1.19979847182,1.06746272602,1.09049706609,1.19537974427
AOM_v0_MultiKernel | AOM-PLS | AOM-deep3-nipals-adjoint-numpy | AOM-deep3-nipals-adjoint-numpy,,,,,,,1.13970543695,1.18298915965,1.25504984091,1.1737722801,,0.539400031195,0.823305091991,1.33355728043,4.55972883107,1.17997795468,,,,,0.94463509775,2.00776881148,1.02716841722,0.976909270376,1.18019644535,,1.29887871865,,,0.94954293351,,,,,1.04586102484,,,,,,,,,,,,,,1.10917067608,1.43129063661,,,1.06742970027,,,,
AOM_v0_MultiKernel | AOM-PLS | AOM-deep4-nipals-adjoint-numpy | AOM-deep4-nipals-adjoint-numpy,,,,,,,1.13970543695,1.18298915965,1.25504984091,1.1737722801,,0.539400031195,0.823305091991,1.33355728043,4.55972883107,1.17997795468,,,,,0.94463509775,2.00776881148,1.02716841722,0.976909270376,1.18019644535,,1.29887871865,,,0.94954293351,,,,,1.04586102484,,,,,,,,,,,,,,1.10917067608,1.43129063661,,,1.06742970027,,,,
AOM_v0_MultiKernel | AOM-PLS | AOM-default-nipals-adjoint-numpy | AOM-default-nipals-adjoint-numpy,1.12796363094,1.02133221132,1.06181479477,0.915900822484,1.18164493602,0.988104327341,1.13970543695,1.18298915965,1.25504984091,1.1737722801,0.990281334021,0.539400031195,0.823305091991,1.33355728043,4.55972883107,1.17997795468,1.45704045094,1.37437678885,1.07722059262,1.3661365787,0.94463509775,2.00776881148,1.02716841722,0.976909270376,1.18019644535,1.10240166544,1.27053357542,1.06519393127,0.992207542713,0.94954293351,,1.39517090521,0.910725284497,1.08561962072,1.04586102484,1.28459934902,1.04501640165,1.0220190049,1.40200825365,1.27369409157,1.42579378892,1.23154251133,0.997867658799,1.08066122687,0.999394749403,0.914605869152,1.03511075096,0.990519758522,1.10917067608,1.43129063661,1.08965117137,1.00351016224,1.06742970027,1.14538449293,1.05133908988,1.11105200688,0.994198647282
AOM_v0_MultiKernel | AOM-PLS | AOM-default-simpls-covariance-numpy | AOM-default-simpls-covariance-numpy,1.0643060928,1.02822839444,1.08174955789,0.928623764092,1.18144072643,0.986528299934,1.13847997864,1.14710326608,1.26715964139,1.1445448498,0.990281334021,0.579881400387,0.909542078187,1.37630268476,4.9825510351,1.17997795468,1.4505411225,1.06523987672,1.08521698414,1.36586888581,1.24709049462,1.98113512326,1.02716841722,1.04054851545,1.15813388387,1.29733159365,1.65216544379,1.0653003265,0.987483771805,0.941502908036,1.01150920107,1.42546492344,0.89861059261,1.08563487517,1.00211389788,1.35236341807,1.02890019842,1.0049734905,1.45660802642,1.27708626006,1.42647273927,1.16549024727,0.997867654665,1.12476567425,1.29525666391,0.918774656135,1.05871598099,1.00987310046,1.46448240643,1.41137735891,1.09098474434,1.00355134094,1.19914077239,1.09122799837,1.06689832644,1.11105200688,0.99284137619
AOM_v0_MultiKernel | AOM-PLS | AOM-explorer-deep3-numpy | AOM-explorer-deep3-numpy,,,,,,,1.20978809691,1.17536135252,1.13578720195,1.15075651071,,0.644774019561,2.02732134534,0.882890412456,1.94948510844,0.849331512153,,,,,2.69505270529,2.33633356559,1.0,1.0,1.18019644535,,1.39429551497,,,0.948465606975,,,,,1.04248919277,,,,,,,,,,,,,,1.29070508701,1.53235274932,,,1.35213427815,,,,
AOM_v0_MultiKernel | AOM-PLS | AOM-explorer-simpls-numpy | AOM-explorer-simpls-numpy,1.00874330759,1.00367724023,1.01541562495,1.01532965888,1.01944047765,0.964789136823,1.20978809691,1.17536135252,1.13578720195,1.15075651071,1.02444417039,0.644774019561,2.02732134534,0.882890412456,1.94948510844,0.849331512153,1.23784092498,1.20061534888,1.06198087665,1.33507943659,2.69505270529,2.33633356559,1.0,1.0,1.18019644535,1.20994189674,1.39429551497,0.963751248937,0.997371561444,1.0251307465175,,1.41560130723,1.11362073746,1.10296785432,1.04248919277,1.27536528138,1.26946221003,1.03595510139,1.24487012006,1.28466169542,1.51113438141,1.21353529759,0.999999997935,1.02423747737,1.10538325131,0.788823036052,1.04486485653,0.981707550253,1.29070508701,1.53235274932,1.02368243794,1.02290179709,1.35213427815,1.19426074853,1.06511799608,1.09049706609,1.16550001138
AOM_v0_MultiKernel | AOM-PLS | AOM-extended-nipals-adjoint-numpy | AOM-extended-nipals-adjoint-numpy,,,,,,,1.13970543695,1.18298915965,1.25504984091,1.1737722801,,0.539400031195,0.823305091991,1.33355728043,4.55972883107,1.17997795468,,,,,0.94463509775,2.00776881148,1.02716841722,0.976909270376,1.18019644535,,1.27053357542,,,0.94954293351,,,,,1.04586102484,,,,,,,,,,,,,,1.10917067608,1.43129063661,,,1.06742970027,,,,
AOM_v0_MultiKernel | AOM-PLS | AOM-global-nipals-adjoint-numpy | AOM-global-nipals-adjoint-numpy,1.28310729256,,,,,,,,,,,1.50914535896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27209364797,,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | AOM-global-nipals-materialized-numpy | AOM-global-nipals-materialized-numpy,1.28310729256,,,,,,,,,,,1.50914535896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27209364797,,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | AOM-global-simpls-covariance-numpy | AOM-global-simpls-covariance-numpy,1.28310729256,,,,,,,,,,,1.50914535896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27209364797,,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | AOM-global-simpls-materialized-numpy | AOM-global-simpls-materialized-numpy,1.28310729256,,,,,,,,,,,1.50914535896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27209364797,,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | AOM-soft-simpls-covariance-numpy | AOM-soft-simpls-covariance-numpy,1.28513734873,,,,,,,,,,,1.37341172943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25285061536,,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | ActiveSuperblock-deep3-numpy | ActiveSuperblock-deep3-numpy,,,,,,,1.28911247439,1.1713280393,1.3658996978,1.10245220908,,0.957690593824,1.57063154396,0.695916955654,2.27371504357,1.19362815751,,,,,1.63732913953,1.80549202962,1.01705857792,0.998854290638,0.98368767433,,1.43733156683,,,0.933693711622,,,,,1.02204894747,,,,,,,,,,,,,,1.38841892352,1.39723365805,,,1.30274888474,,,,
AOM_v0_MultiKernel | AOM-PLS | ActiveSuperblock-simpls-numpy | ActiveSuperblock-simpls-numpy,1.16853246337,1.28648604959,1.19060347116,1.18852351341,1.38542114112,1.20064756737,1.28594319113,1.17313584924,1.37313086057,1.09371690402,1.01002026607,0.866541231575,1.50726216655,0.69675446331,2.33036760543,1.19362815751,1.06557166812,1.1836723947,1.02464614839,1.33050478079,1.78586926234,1.80089159004,1.00395613536,0.990016156991,0.986877880185,1.52481827071,1.41412987382,1.09819356695,0.985652767874,0.9506201039340001,,1.41268111642,1.19173284523,1.04882094028,1.01915170893,1.12994802689,1.05149137185,1.06461263326,1.35952839813,1.26620151156,1.40231410637,1.16712420556,61588.1242078,1.21587106401,1.27854126011,1.00124254538,1.01072344492,1.77933590998,1.42682748362,1.39744664279,1.03591354301,0.954382393004,1.29850042145,1.1365802898,1.0690184839,1.09636728756,1.21511181305
AOM_v0_MultiKernel | AOM-PLS | BLUP-reml-asls-default-active15 | BLUP-reml-asls-default-active15,1.01242439946,,,0.966016114905,,,,,,,,,0.850259820438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28332284412,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | BLUP-reml-default-active15 | BLUP-reml-default-active15,1.01006875651,,,0.942423515021,,0.950652911611,,,,0.986917573299,,,1.16082993569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27282210644,,,,,,1.09635748932,,
AOM_v0_MultiKernel | AOM-PLS | BLUP-reml-snv-default-active15 | BLUP-reml-snv-default-active15,1.06160831808,,,0.948852379674,,,,,,,,,1.11505219915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1917923875,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | MKM-reml-asls-default-active15 | MKM-reml-asls-default-active15,1.01260147027,0.9370779775,0.917963354847,0.966015843795,1.03159038235,0.892000719443,1.0392911233,1.11552385893,1.19188604231,0.991754531464,0.965311152109,0.578942946256,0.850259246481,0.779484903987,1.09698597894,,1.83186438818,1.14874535361,,,0.88353496265,1.86709687227,0.908179782309,0.979086581238,0.912622899334,1.10214341812,0.913803539372,0.915943001487,0.969550380053,0.942242310943,,1.1206161803,0.98500939042,,,1.09507718934,0.969976898401,0.986558238444,1.61504594899,1.05643080939,1.1345306219000002,1.23893943589,390.297917041,1.03506303001,1.3298838202,0.872309986627,1.00960304305,1.005220965,1.28332284412,1.29648090592,1.008138145,0.990506863395,0.930328166316,0.948115118046,1.08675807965,0.949630019546,0.959565085975
AOM_v0_MultiKernel | AOM-PLS | MKM-reml-asls-default-active15-blend | MKM-reml-asls-default-active15-blend,1.01001852744,,,0.966442211959,,,,,,,,,0.850259820438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22854493513,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | MKM-reml-asls-default-active15-kta | MKM-reml-asls-default-active15-kta,1.01002542598,,,0.965980613021,,,,,,,,,0.850259897981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22026705916,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | MKM-reml-asls-default-active15-tuned | MKM-reml-asls-default-active15-tuned,1.01261512678,,,0.966013532244,,,,,,,,,0.850258137858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28332284412,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | MKM-reml-asls-default-active30 | MKM-reml-asls-default-active30,1.01242439946,,,0.966016114905,,,,,,,,,0.878644797475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28021260812,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | MKM-reml-default-active15 | MKM-reml-default-active15,1.01006875651,,,0.942423515021,,0.950652911611,,,,0.986917573299,,,1.16082993569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27282210644,,,,,,1.09635748932,,
AOM_v0_MultiKernel | AOM-PLS | MKM-reml-msc-default-active15 | MKM-reml-msc-default-active15,1.06757356787,,,0.9760552799,,,,,,,,,1.10719499729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16734066969,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | MKM-reml-snv-default-active15 | MKM-reml-snv-default-active15,1.06160831808,,,0.948852379674,,,,,,,,,1.11505219915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1917923875,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | Superblock-raw-simpls-numpy | Superblock-raw-simpls-numpy,0.997890978427,1.06951558759,1.08948250085,0.994787217385,1.16966998003,1.01773006026,1.19404939222,1.17798784235,1.39564776257,1.11006161246,1.01701302482,1.27860721783,1.88406835768,1.67046581289,3.16687490283,1.14681648185,1.00077461789,1.1854031056,1.06658125213,1.28399843329,2.84967187044,2.33821676459,1.00195836777,0.994674412958,0.943008647284,1.54111588805,1.58296025397,1.05419361126,1.00052629493,1.04228221303,,1.56936483848,0.986026261309,1.21113863382,1.05095750953,1.11431053561,1.08487374703,1.05764659585,1.22641524468,1.28666505882,1.45357624132,1.07600600885,278712246.539,1.02262209581,0.982011078213,0.974207472799,1.03264234906,1.76298179646,1.49917696399,1.46891044677,1.02984303315,0.968681539362,1.33271237225,1.21510509122,1.08745275694,1.07855132427,1.16874550793
AOM_v0_MultiKernel | AOM-PLS | mkR-kta-default-active15 | mkR-kta-default-active15,1.06682504057,,,0.989903898813,,,,,,,,,0.990052511828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42424241404,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | mkR-softmax_cv-aslmsc-default-active15-sparse3 | mkR-softmax_cv-aslmsc-default-active15-sparse3,0.968714879263,,,,,,,,,,0.990470497011,0.4565255217,1.04268438818,1.67610766595,1.13690555011,,1.0835098714,,,,0.944255706984,,,,,,,,,,,,,,,,,,,0.861428415058,0.864899534613,,,,,,,1.11158708982,,,,,,0.948242547362,,1.11279992198,0.963382503612
AOM_v0_MultiKernel | AOM-PLS | mkR-softmax_cv-aslmscsnv-default-active15-sparse3 | mkR-softmax_cv-aslmscsnv-default-active15-sparse3,0.977248453986,,,,,,,,,,0.994075105933,0.499192091212,1.1106494911,1.10501958714,1.03442338859,,1.27320262546,,,,0.943907865781,,,,,,,,,,,,,,,,,,,0.821218143771,1.16217414547,,,,,,,1.11391074762,,,,,,1.01484840928,,1.12195893128,0.954079213839
AOM_v0_MultiKernel | AOM-PLS | mkR-softmax_cv-asls-default-active15 | mkR-softmax_cv-asls-default-active15,1.00229123541,,,0.972684246226,,,,,,,,,0.885512982685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22914685593,,,,,,,,
AOM_v0_MultiKernel | AOM-PLS | mkR-softmax_cv-asls-default-active15-sparse1 | mkR-softmax_cv-asls-default-active15-sparse1,0.968304675643,0.979437307649,0.915373209291,0.962268392118,1.04250677423,0.89398597252,1.01826056146,0.886217643155,1.09855153664,0.99492757611,0.975683441116,0.562447931971,0.863593627841,1.06578303303,4.01983932079,,1.10577974465,1.04429330658,,,1.29217191278,2.28568412233,0.899998571581,0.982120830395,0.963206816317,1.10434412679,0.914084422088,0.888349141688,0.975970583981,0.995893325747,,1.10194308087,1.04519088638,,,1.04669371809,0.968747625484,0.999437814853,1.5253689657,1.1328843462,1.14022452816,1.34414036902,407.262776504,1.01878914073,1.46268935113,0.900226024751,1.014885937,1.09131535178,1.25196979989,1.30949735284,1.00855280541,0.940130423191,1.0299949787,0.967295768174,1.05468130281,1.02921323063,1.08771169966
AOM_v0_MultiKernel | AOM-PLS | mkR-softmax_cv-asls-default-active15-sparse2 | mkR-softmax_cv-asls-default-active15-sparse2,0.971584418293,0.98459123637,0.915100598162,0.968558930988,1.05602357422,0.893986873297,1.01826005064,0.953669148468,1.0985546973,1.0119841702199999,0.977114891016,0.562151567132,0.78368918205,1.14567880177,2.55392445711,,1.31280476503,0.989181141543,,,0.959792447264,1.81449999387,0.923896143752,0.943408573465,0.9481591302,1.10129866519,1.16230309895,0.916018349136,0.974139393997,1.01345820767,,1.1084832983,1.00379593789,,,1.06122841578,0.972010913755,0.993577753773,1.61015611146,1.23153605239,1.144501650085,1.27568905184,227.362240837,1.02082998198,1.46898271125,0.866059163053,1.02311201303,1.09131708323,1.21496311652,1.29450743774,1.00692073505,0.943120468168,1.0299891957,0.991674194615,1.0546806046100001,0.928983485922,0.959966460903
AOM_v0_MultiKernel | AOM-PLS | mkR-softmax_cv-asls-default-active15-sparse2-noretune | mkR-softmax_cv-asls-default-active15-sparse2-noretune,0.970806846961,,,0.974191957339,,,,,,,,,0.821868749055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22915233588,,,,,,,,
